age,brand,kmdriven,fuelType,bodyType,seatCap,transmission,owners,price,TYPE
6.0,22.0,48703.0,3.0,7.0,7.0,7.0,1.0,1475000.0,2.0
2.0,8.0,29000.0,3.0,2.0,4.0,4.0,1.0,1131000.0,2.0
4.0,10.0,72000.0,4.0,7.0,7.0,0.0,1.0,1350000.0,2.0
3.0,7.0,56000.0,4.0,7.0,7.0,4.0,2.0,1550000.0,2.0
9.0,32.0,45000.0,4.0,7.0,5.0,7.0,2.0,1650000.0,2.0
6.0,7.0,65099.0,4.0,7.0,5.0,0.0,2.0,1190000.0,2.0
4.0,10.0,51000.0,3.0,4.0,5.0,0.0,1.0,1075000.0,2.0
5.0,15.0,31047.0,4.0,3.0,5.0,4.0,1.0,1400000.0,2.0
1.0,7.0,11000.0,3.0,3.0,5.0,0.0,1.0,924000.0,2.0
4.0,16.0,95000.0,4.0,7.0,5.0,0.0,1.0,1509408.0,2.0
1.0,15.0,8000.0,3.0,5.0,7.0,0.0,1.0,1600000.0,2.0
5.0,9.0,81628.0,4.0,7.0,7.0,0.0,1.0,1290000.0,2.0
1.0,10.0,16182.0,3.0,3.0,5.0,6.0,1.0,1200000.0,2.0
8.0,25.0,27000.0,4.0,7.0,5.0,0.0,1.0,1100000.0,2.0
2.0,8.0,15000.0,3.0,7.0,5.0,0.0,1.0,1010000.0,2.0
3.0,10.0,15000.0,3.0,7.0,5.0,0.0,1.0,1275000.0,2.0
6.0,10.0,85500.0,4.0,7.0,5.0,0.0,1.0,950000.0,2.0
12.0,22.0,56000.0,4.0,7.0,7.0,0.0,1.0,1090000.0,2.0
3.0,9.0,35000.0,3.0,7.0,7.0,0.0,1.0,1500000.0,2.0
8.0,10.0,103960.0,4.0,7.0,5.0,7.0,1.0,1050000.0,2.0
1.0,7.0,31646.0,4.0,3.0,5.0,0.0,1.0,1560000.0,2.0
9.0,30.0,42840.0,4.0,4.0,5.0,7.0,1.0,1550000.0,2.0
4.0,7.0,43383.0,4.0,7.0,5.0,4.0,1.0,1286598.0,2.0
3.0,10.0,35000.0,4.0,3.0,5.0,0.0,1.0,1100000.0,2.0
1.0,10.0,50000.0,4.0,7.0,5.0,4.0,1.0,1500000.0,2.0
0.0,9.0,35000.0,4.0,7.0,9.0,0.0,1.0,1700000.0,2.0
4.0,16.0,38014.0,4.0,7.0,5.0,0.0,1.0,1175000.0,2.0
7.0,10.0,77215.0,3.0,7.0,5.0,7.0,1.0,1065000.0,2.0
2.0,12.0,27800.0,3.0,4.0,5.0,0.0,1.0,1350000.0,2.0
5.0,15.0,84000.0,4.0,3.0,5.0,0.0,1.0,1100000.0,2.0
3.0,13.0,7108.0,3.0,3.0,5.0,3.0,1.0,915000.0,2.0
3.0,9.0,22200.0,3.0,7.0,4.0,4.0,1.0,1365000.0,2.0
7.0,25.0,73731.0,4.0,7.0,5.0,0.0,2.0,1030132.0,2.0
2.0,9.0,18000.0,3.0,3.0,5.0,2.0,7.0,1291000.0,2.0
2.0,7.0,32000.0,5.0,3.0,5.0,7.0,1.0,1800000.0,2.0
11.0,30.0,61000.0,4.0,4.0,5.0,7.0,1.0,990000.0,2.0
3.0,9.0,35600.0,4.0,7.0,4.0,0.0,1.0,1500000.0,2.0
6.0,16.0,41447.0,3.0,7.0,5.0,7.0,1.0,1150000.0,2.0
5.0,9.0,49000.0,4.0,7.0,7.0,0.0,2.0,1500000.0,2.0
4.0,16.0,30000.0,3.0,7.0,5.0,3.0,1.0,1175000.0,2.0
1.0,8.0,55000.0,2.0,1.0,5.0,0.0,1.0,974538.0,2.0
4.0,17.0,14740.0,3.0,4.0,5.0,0.0,1.0,995000.0,2.0
9.0,30.0,70000.0,4.0,7.0,5.0,7.0,2.0,1425000.0,2.0
3.0,9.0,32000.0,3.0,7.0,4.0,4.0,1.0,1300000.0,2.0
2.0,15.0,30500.0,4.0,3.0,5.0,4.0,1.0,1275000.0,2.0
5.0,25.0,77000.0,4.0,7.0,5.0,0.0,1.0,1700000.0,2.0
2.0,9.0,40000.0,4.0,3.0,7.0,0.0,1.0,1050000.0,2.0
3.0,8.0,39926.0,3.0,5.0,7.0,0.0,1.0,1085000.0,2.0
2.0,9.0,90000.0,4.0,7.0,7.0,0.0,1.0,1300000.0,2.0
4.0,15.0,18453.0,3.0,3.0,5.0,6.0,1.0,990000.0,2.0
10.0,30.0,98000.0,4.0,7.0,7.0,7.0,2.0,1080000.0,2.0
3.0,8.0,45000.0,3.0,5.0,6.0,0.0,1.0,1050400.0,2.0
7.0,25.0,59000.0,3.0,7.0,5.0,7.0,1.0,1550000.0,2.0
5.0,12.0,12000.0,3.0,4.0,5.0,3.0,1.0,1200000.0,2.0
0.0,22.0,3700.0,3.0,7.0,5.0,4.0,1.0,1099000.0,2.0
6.0,22.0,76000.0,4.0,7.0,7.0,0.0,1.0,1500000.0,2.0
12.0,32.0,39500.0,3.0,0.0,5.0,7.0,1.0,1250000.0,2.0
5.0,9.0,56000.0,4.0,7.0,7.0,0.0,1.0,1170000.0,2.0
1.0,7.0,15000.0,3.0,0.0,5.0,0.0,7.0,1100000.0,2.0
14.0,31.0,112000.0,4.0,4.0,5.0,7.0,1.0,1011000.0,2.0
4.0,25.0,45000.0,4.0,7.0,5.0,0.0,1.0,1500000.0,2.0
3.0,7.0,16000.0,4.0,7.0,6.0,0.0,1.0,1650000.0,2.0
4.0,25.0,26130.0,4.0,7.0,5.0,0.0,1.0,1200000.0,2.0
1.0,9.0,15000.0,3.0,7.0,7.0,0.0,1.0,1540000.0,2.0
2.0,12.0,25000.0,3.0,7.0,5.0,3.0,1.0,1600000.0,2.0
5.0,15.0,103000.0,4.0,3.0,5.0,4.0,1.0,950000.0,2.0
6.0,22.0,96878.0,4.0,7.0,8.0,0.0,1.0,1600000.0,2.0
3.0,10.0,51200.0,3.0,7.0,5.0,0.0,1.0,1550000.0,2.0
1.0,8.0,15000.0,3.0,3.0,5.0,0.0,1.0,1200000.0,2.0
7.0,26.0,56500.0,4.0,0.0,5.0,7.0,1.0,1700000.0,2.0
1.0,10.0,22300.0,3.0,7.0,5.0,0.0,1.0,1410000.0,2.0
1.0,9.0,44000.0,5.0,7.0,5.0,7.0,1.0,1450000.0,2.0
4.0,8.0,30500.0,2.0,7.0,7.0,0.0,1.0,1040000.0,2.0
5.0,15.0,27000.0,3.0,3.0,5.0,6.0,1.0,1075000.0,2.0
2.0,10.0,8314.0,3.0,3.0,5.0,6.0,1.0,1295000.0,2.0
2.0,15.0,70000.0,4.0,3.0,5.0,1.0,1.0,1200000.0,2.0
3.0,10.0,54000.0,4.0,7.0,5.0,0.0,1.0,1575000.0,2.0
5.0,9.0,54000.0,4.0,3.0,5.0,0.0,1.0,1000000.0,2.0
3.0,7.0,60000.0,4.0,7.0,6.0,0.0,2.0,1551000.0,2.0
6.0,22.0,100000.0,4.0,7.0,7.0,0.0,5.0,1300000.0,2.0
2.0,9.0,9300.0,3.0,7.0,5.0,0.0,1.0,1280000.0,2.0
2.0,9.0,15200.0,4.0,3.0,5.0,2.0,1.0,1199999.0,2.0
6.0,16.0,66658.0,3.0,7.0,5.0,7.0,1.0,1050000.0,2.0
11.0,22.0,135000.0,4.0,7.0,7.0,0.0,1.0,1350000.0,2.0
1.0,8.0,30000.0,2.0,5.0,7.0,0.0,1.0,1250000.0,2.0
6.0,25.0,90000.0,4.0,7.0,5.0,4.0,2.0,1641000.0,2.0
5.0,8.0,160000.0,3.0,5.0,7.0,0.0,1.0,950000.0,2.0
3.0,8.0,52847.0,6.0,7.0,5.0,3.0,1.0,1534093.0,2.0
6.0,8.0,65000.0,4.0,7.0,7.0,0.0,2.0,950000.0,2.0
3.0,9.0,25000.0,4.0,7.0,7.0,0.0,1.0,1800000.0,2.0
5.0,16.0,59000.0,3.0,7.0,5.0,6.0,1.0,999000.0,2.0
11.0,30.0,90000.0,4.0,4.0,5.0,7.0,1.0,1000000.0,2.0
4.0,10.0,35000.0,4.0,4.0,5.0,4.0,1.0,1250000.0,2.0
6.0,12.0,55300.0,3.0,4.0,5.0,3.0,1.0,1300000.0,2.0
4.0,16.0,27300.0,3.0,7.0,5.0,4.0,1.0,1100000.0,2.0
6.0,7.0,152000.0,4.0,7.0,7.0,0.0,2.0,1295000.0,2.0
3.0,7.0,5500.0,3.0,3.0,5.0,0.0,1.0,947000.0,2.0
1.0,22.0,3905.0,2.0,0.0,5.0,0.0,1.0,951000.0,2.0
2.0,9.0,80000.0,4.0,7.0,7.0,0.0,1.0,1650000.0,2.0
6.0,7.0,65000.0,4.0,7.0,7.0,7.0,1.0,1190000.0,2.0
4.0,9.0,72000.0,4.0,7.0,4.0,0.0,2.0,1185000.0,2.0
7.0,25.0,62653.0,3.0,7.0,5.0,7.0,2.0,995000.0,2.0
3.0,7.0,54000.0,5.0,3.0,5.0,7.0,1.0,1100000.0,2.0
5.0,9.0,40000.0,4.0,7.0,7.0,0.0,1.0,1175000.0,2.0
6.0,22.0,115661.0,4.0,7.0,7.0,0.0,1.0,1600000.0,2.0
3.0,16.0,63000.0,3.0,7.0,5.0,0.0,1.0,1200000.0,2.0
3.0,9.0,55000.0,4.0,3.0,7.0,0.0,1.0,990000.0,2.0
6.0,22.0,121540.0,4.0,7.0,8.0,7.0,1.0,1725000.0,2.0
3.0,9.0,66000.0,4.0,7.0,4.0,0.0,1.0,1190000.0,2.0
1.0,8.0,14000.0,3.0,2.0,5.0,2.0,1.0,920000.0,2.0
5.0,7.0,62500.0,4.0,7.0,5.0,0.0,1.0,1250000.0,2.0
3.0,12.0,21521.0,3.0,4.0,5.0,0.0,1.0,1132113.0,2.0
3.0,7.0,124000.0,4.0,7.0,5.0,0.0,1.0,1500000.0,2.0
6.0,7.0,104004.0,4.0,7.0,5.0,0.0,2.0,1150000.0,2.0
3.0,8.0,47000.0,3.0,5.0,6.0,0.0,1.0,920000.0,2.0
0.0,7.0,3000.0,2.0,3.0,5.0,0.0,1.0,1500000.0,2.0
4.0,15.0,86000.0,4.0,3.0,5.0,4.0,1.0,921000.0,2.0
6.0,9.0,55000.0,4.0,7.0,7.0,0.0,1.0,1125000.0,2.0
4.0,10.0,38704.0,3.0,4.0,5.0,3.0,1.0,980000.0,2.0
6.0,15.0,74391.0,3.0,3.0,5.0,7.0,1.0,1175351.0,2.0
9.0,30.0,49000.0,4.0,7.0,5.0,0.0,1.0,1525000.0,2.0
4.0,8.0,45047.0,3.0,5.0,6.0,0.0,1.0,950000.0,2.0
6.0,10.0,39020.0,3.0,7.0,5.0,7.0,1.0,1075000.0,2.0
3.0,16.0,41200.0,3.0,7.0,5.0,0.0,2.0,1380000.0,2.0
9.0,18.0,83000.0,4.0,4.0,5.0,7.0,1.0,1590000.0,2.0
10.0,30.0,80900.0,4.0,4.0,5.0,7.0,1.0,1800000.0,2.0
2.0,9.0,25000.0,4.0,3.0,5.0,0.0,1.0,1045000.0,2.0
0.0,7.0,225.0,2.0,3.0,5.0,0.0,1.0,1000000.0,2.0
1.0,8.0,51000.0,3.0,7.0,5.0,0.0,1.0,1350000.0,2.0
9.0,17.0,77000.0,3.0,4.0,5.0,7.0,1.0,1125111.0,2.0
3.0,15.0,115000.0,4.0,3.0,5.0,0.0,1.0,1150000.0,2.0
1.0,8.0,72620.0,3.0,5.0,7.0,0.0,1.0,1030000.0,2.0
3.0,9.0,64500.0,4.0,7.0,7.0,0.0,1.0,1275000.0,2.0
14.0,22.0,188258.0,4.0,7.0,7.0,0.0,1.0,975000.0,2.0
8.0,26.0,50000.0,4.0,0.0,5.0,7.0,1.0,1500000.0,2.0
11.0,22.0,124000.0,4.0,7.0,7.0,0.0,5.0,1050000.0,2.0
2.0,7.0,15000.0,5.0,3.0,5.0,7.0,1.0,1450000.0,2.0
0.0,7.0,9549.0,5.0,0.0,5.0,7.0,1.0,965000.0,2.0
1.0,8.0,7500.0,2.0,4.0,5.0,0.0,1.0,1060000.0,2.0
12.0,22.0,195000.0,4.0,7.0,7.0,7.0,2.0,1200000.0,2.0
3.0,7.0,65000.0,3.0,3.0,5.0,2.0,2.0,1000000.0,2.0
3.0,9.0,75000.0,4.0,7.0,7.0,0.0,1.0,1450000.0,2.0
2.0,8.0,80000.0,2.0,5.0,7.0,0.0,2.0,1050000.0,2.0
4.0,9.0,65000.0,4.0,7.0,7.0,0.0,1.0,1275000.0,2.0
2.0,8.0,58274.0,3.0,7.0,5.0,0.0,1.0,1100000.0,2.0
4.0,9.0,19000.0,3.0,7.0,4.0,4.0,1.0,1399999.0,2.0
2.0,10.0,125127.0,3.0,7.0,5.0,0.0,1.0,1000000.0,2.0
6.0,25.0,25286.0,3.0,7.0,5.0,7.0,1.0,1765000.0,2.0
12.0,30.0,67300.0,4.0,7.0,5.0,7.0,2.0,1325000.0,2.0
4.0,10.0,80476.0,4.0,2.0,5.0,0.0,1.0,950000.0,2.0
5.0,9.0,57151.0,4.0,7.0,7.0,0.0,1.0,1090000.0,2.0
3.0,18.0,33987.0,3.0,4.0,5.0,0.0,2.0,1145000.0,2.0
2.0,12.0,1643.0,3.0,4.0,5.0,0.0,1.0,1235000.0,2.0
3.0,22.0,37000.0,3.0,5.0,7.0,4.0,2.0,1700000.0,2.0
6.0,22.0,85000.0,4.0,5.0,7.0,0.0,1.0,1540000.0,2.0
12.0,30.0,55000.0,4.0,4.0,5.0,7.0,2.0,1300000.0,2.0
7.0,25.0,76000.0,4.0,7.0,5.0,0.0,1.0,911000.0,2.0
9.0,30.0,120300.0,4.0,4.0,5.0,7.0,1.0,1195000.0,2.0
6.0,9.0,41000.0,4.0,7.0,7.0,0.0,1.0,1351000.0,2.0
3.0,15.0,45000.0,4.0,7.0,5.0,4.0,1.0,1690000.0,2.0
2.0,9.0,36000.0,4.0,7.0,4.0,0.0,1.0,1335000.0,2.0
2.0,10.0,20000.0,4.0,7.0,5.0,0.0,1.0,1080000.0,2.0
8.0,9.0,70854.0,4.0,7.0,7.0,0.0,1.0,1200000.0,2.0
3.0,10.0,43800.0,4.0,7.0,7.0,0.0,2.0,1600000.0,2.0
3.0,15.0,52371.0,4.0,5.0,7.0,0.0,1.0,1245000.0,2.0
3.0,10.0,37035.0,3.0,7.0,5.0,0.0,1.0,1450000.0,2.0
4.0,10.0,44562.0,4.0,7.0,6.0,4.0,1.0,1725000.0,2.0
4.0,18.0,22671.0,3.0,7.0,5.0,0.0,1.0,1365000.0,2.0
10.0,30.0,120000.0,4.0,7.0,5.0,7.0,2.0,1450000.0,2.0
5.0,7.0,117000.0,4.0,7.0,5.0,0.0,1.0,1250000.0,2.0
3.0,8.0,15300.0,6.0,7.0,5.0,3.0,1.0,1510000.0,2.0
1.0,16.0,12141.0,5.0,5.0,5.0,7.0,1.0,1449000.0,2.0
3.0,15.0,28064.0,4.0,7.0,5.0,4.0,2.0,1759000.0,2.0
7.0,22.0,70000.0,4.0,7.0,7.0,0.0,2.0,1215000.0,2.0
4.0,22.0,117855.0,4.0,7.0,8.0,0.0,1.0,1550000.0,2.0
4.0,8.0,47627.0,3.0,7.0,5.0,4.0,1.0,966000.0,2.0
10.0,26.0,80000.0,4.0,4.0,5.0,7.0,1.0,950000.0,2.0
3.0,16.0,103066.0,4.0,7.0,6.0,0.0,1.0,1590000.0,2.0
1.0,10.0,20000.0,3.0,3.0,5.0,0.0,1.0,1350000.0,2.0
3.0,12.0,26402.0,3.0,4.0,5.0,3.0,1.0,1292703.0,2.0
4.0,9.0,170000.0,4.0,7.0,7.0,0.0,1.0,1300000.0,2.0
4.0,17.0,57000.0,3.0,7.0,5.0,4.0,1.0,1160000.0,2.0
8.0,22.0,146772.0,4.0,7.0,8.0,0.0,2.0,1350000.0,2.0
3.0,8.0,57973.0,2.0,7.0,7.0,0.0,1.0,1075000.0,2.0
6.0,7.0,68000.0,4.0,7.0,5.0,0.0,2.0,1160000.0,2.0
2.0,9.0,36000.0,4.0,7.0,7.0,0.0,1.0,1700000.0,2.0
5.0,9.0,42000.0,4.0,7.0,7.0,7.0,1.0,1025000.0,2.0
1.0,9.0,3600.0,3.0,7.0,4.0,4.0,1.0,1400000.0,2.0
3.0,15.0,58180.0,4.0,3.0,5.0,4.0,1.0,1249000.0,2.0
1.0,9.0,5000.0,4.0,7.0,10.0,0.0,1.0,1200000.0,2.0
2.0,8.0,55000.0,3.0,7.0,5.0,0.0,1.0,1800000.0,2.0
5.0,15.0,113000.0,4.0,3.0,5.0,4.0,1.0,1000000.0,2.0
4.0,22.0,89000.0,4.0,7.0,7.0,0.0,1.0,1499000.0,2.0
3.0,10.0,58293.0,4.0,7.0,5.0,0.0,1.0,1170000.0,2.0
5.0,10.0,27709.0,3.0,7.0,5.0,3.0,1.0,1565000.0,2.0
2.0,8.0,4900.0,3.0,5.0,6.0,0.0,1.0,1300000.0,2.0
10.0,10.0,120000.0,4.0,7.0,7.0,7.0,2.0,1000000.0,2.0
2.0,9.0,22000.0,4.0,7.0,7.0,0.0,1.0,1750000.0,2.0
4.0,10.0,50271.0,4.0,4.0,5.0,0.0,1.0,1140000.0,2.0
9.0,30.0,85000.0,4.0,4.0,5.0,7.0,1.0,1490000.0,2.0
3.0,9.0,85000.0,4.0,7.0,7.0,0.0,3.0,1450000.0,2.0
5.0,10.0,102000.0,4.0,7.0,5.0,0.0,3.0,1025000.0,2.0
2.0,10.0,10684.0,3.0,4.0,5.0,3.0,1.0,1495000.0,2.0
0.0,15.0,6200.0,4.0,5.0,7.0,0.0,1.0,1300000.0,2.0
6.0,10.0,108000.0,4.0,7.0,5.0,0.0,2.0,910000.0,2.0
3.0,10.0,51183.0,4.0,2.0,5.0,0.0,1.0,990000.0,2.0
2.0,22.0,98000.0,6.0,7.0,5.0,3.0,1.0,1500000.0,2.0
5.0,12.0,37128.0,3.0,4.0,5.0,0.0,1.0,915000.0,2.0
1.0,8.0,1300.0,3.0,4.0,5.0,0.0,1.0,1200000.0,2.0
6.0,8.0,75000.0,4.0,7.0,7.0,0.0,1.0,1000000.0,2.0
7.0,25.0,124000.0,4.0,7.0,5.0,0.0,1.0,1000000.0,2.0
4.0,16.0,33000.0,3.0,7.0,5.0,6.0,1.0,1528000.0,2.0
7.0,22.0,33639.0,3.0,7.0,7.0,7.0,1.0,1470000.0,2.0
14.0,31.0,60000.0,4.0,4.0,5.0,7.0,1.0,1230000.0,2.0
4.0,10.0,88137.0,4.0,7.0,7.0,0.0,1.0,1397000.0,2.0
2.0,8.0,25000.0,3.0,7.0,5.0,0.0,1.0,1200000.0,2.0
