age,brand,kmdriven,fuelType,bodyType,seatCap,transmission,owners,price,TYPE
0.0,19.0,31000.0,2.0,5.0,7.0,0.0,3.0,1825000.0,3.0
1.0,35.0,8500.0,1.0,14.0,5.0,4.0,1.0,4300000.0,3.0
1.0,31.0,5000.0,9.0,2.0,4.0,7.0,6.0,9000000.0,3.0
4.0,28.0,8590.0,1.0,2.0,5.0,7.0,3.0,3550000.0,3.0
3.0,19.0,40000.0,1.0,5.0,7.0,7.0,5.0,2500000.0,3.0
4.0,20.0,50000.0,2.0,5.0,5.0,0.0,5.0,1875000.0,3.0
1.0,14.0,20000.0,2.0,5.0,5.0,7.0,5.0,2200000.0,3.0
10.0,32.0,54000.0,2.0,0.0,5.0,7.0,3.0,1900000.0,3.0
3.0,7.0,10000.0,2.0,5.0,7.0,7.0,5.0,1900000.0,3.0
3.0,35.0,34000.0,1.0,5.0,5.0,7.0,5.0,4500000.0,3.0
1.0,31.0,5407.0,9.0,2.0,5.0,7.0,5.0,16000000.0,3.0
3.0,34.0,44692.0,1.0,2.0,5.0,7.0,3.0,5700000.0,3.0
12.0,31.0,69000.0,2.0,14.0,5.0,7.0,6.0,2850000.0,3.0
3.0,34.0,56000.0,1.0,2.0,5.0,7.0,3.0,5375000.0,3.0
3.0,34.0,42000.0,2.0,5.0,5.0,4.0,3.0,7000000.0,3.0
3.0,18.0,19000.0,7.0,7.0,7.0,3.0,3.0,11800000.0,3.0
1.0,35.0,7000.0,1.0,5.0,7.0,4.0,1.0,8500000.0,3.0
3.0,19.0,39500.0,2.0,5.0,7.0,0.0,6.0,1900000.0,3.0
8.0,11.0,70000.0,2.0,5.0,7.0,7.0,3.0,1999999.0,3.0
1.0,35.0,7820.0,1.0,5.0,5.0,5.0,1.0,4300000.0,3.0
4.0,20.0,160000.0,2.0,5.0,6.0,7.0,5.0,2500000.0,3.0
1.0,29.0,11803.0,7.0,5.0,5.0,6.0,3.0,9200000.0,3.0
8.0,34.0,55000.0,1.0,2.0,5.0,7.0,3.0,2875000.0,3.0
3.0,32.0,3500.0,9.0,0.0,4.0,7.0,3.0,3800000.0,3.0
3.0,19.0,21479.0,2.0,5.0,7.0,0.0,6.0,1940015.0,3.0
1.0,29.0,11803.0,7.0,5.0,5.0,6.0,3.0,9200000.0,3.0
2.0,14.0,26000.0,2.0,5.0,5.0,0.0,5.0,1850000.0,3.0
3.0,16.0,73000.0,1.0,2.0,5.0,5.0,3.0,2175000.0,3.0
8.0,35.0,66000.0,2.0,5.0,5.0,7.0,3.0,2540000.0,3.0
1.0,35.0,14300.0,1.0,14.0,5.0,5.0,3.0,4851000.0,3.0
1.0,35.0,3850.0,1.0,5.0,5.0,7.0,5.0,4125000.0,3.0
4.0,18.0,90605.0,2.0,5.0,8.0,0.0,3.0,2150000.0,3.0
2.0,34.0,12000.0,2.0,5.0,5.0,4.0,3.0,8975000.0,3.0
4.0,11.0,70000.0,2.0,5.0,7.0,7.0,5.0,3300000.0,3.0
4.0,8.0,27250.0,1.0,5.0,5.0,7.0,3.0,2143000.0,3.0
